0,166.474975586
1,170.657608032
2,172.321426392
3,174.220596313
4,176.382369995
5,172.958755493
6,163.499221802
7,192.452285767
8,190.493179321
9,185.89654541
10,192.419845581
11,188.824829102
12,153.184188843
13,169.506591797
14,167.734832764
15,171.263137817
16,174.900115967
17,174.881103516
18,196.164199829
19,200.50630188
20,197.202972412
21,203.549301147
22,199.60458374
23,199.194885254
24,172.31098938
25,177.27633667
26,174.569091797
27,180.874908447
28,175.56237793
29,175.367507935
30,174.334121704
31,182.269348145
32,175.828704834
33,177.002334595
34,178.184768677
35,178.816970825
36,183.171600342
37,157.974334717
38,153.572021484
39,154.903915405
40,158.823608398
41,159.856277466
42,177.047790527
43,196.424377441
44,199.593139648
45,190.461639404
46,194.329391479
47,195.785964966
48,160.187255859
49,169.969894409
50,174.53578186
51,176.396896362
52,175.768035889
53,174.339416504
54,187.594909668
55,195.123428345
56,191.333999634
57,189.416534424
58,187.326797485
59,197.46913147
60,206.874816895
61,183.747344971
62,177.241943359
63,175.515670776
64,170.803619385
65,169.187255859
66,173.857849121
67,192.816390991
68,187.059967041
69,193.067352295
70,196.049697876
71,192.235488892
72,148.468933105
73,196.99331665
74,188.295181274
75,185.582595825
76,184.84992981
77,184.568588257
78,159.57194519
79,163.096664429
80,166.882415771
81,167.169586182
82,175.759094238
83,176.751342773
