0,108.565742493
1,120.575431824
2,126.688262939
3,118.93561554
4,117.941650391
5,116.442375183
6,110.41355896
7,114.955329895
8,121.863212585
9,115.000350952
10,113.56804657
11,111.545471191
12,112.359909058
13,120.044776917
14,129.575012207
15,121.454017639
16,118.574401855
17,116.996673584
18,107.170799255
19,106.906860352
20,111.658058167
21,109.481491089
22,107.85383606
23,106.602531433
24,103.468521118
25,119.448265076
26,125.069419861
27,118.288909912
28,116.611633301
29,113.576019287
30,108.174690247
31,108.670585632
32,119.783226013
33,114.046279907
34,113.940826416
35,113.793205261
36,106.577194214
37,112.545631409
38,124.889297485
39,115.990112305
40,115.224815369
41,114.995735168
42,109.78515625
43,112.922149658
44,115.75402832
45,118.043434143
46,119.731163025
47,118.126701355
48,100.126327515
49,105.287460327
50,118.113143921
51,111.29460907
52,112.497131348
53,110.737503052
54,108.060470581
55,113.013885498
56,112.122718811
57,118.123123169
58,115.481140137
59,112.946983337
60,96.1921691895
61,96.4201660156
62,107.298530579
63,105.328071594
64,105.370170593
65,105.524154663
66,116.985069275
67,123.740020752
68,117.803787231
69,113.778533936
70,111.771148682
71,115.372894287
72,114.179885864
73,123.326560974
74,131.788467407
75,117.498786926
76,116.061088562
77,114.574317932
78,104.206970215
79,106.107292175
80,116.432167053
81,115.636741638
82,111.430427551
83,110.765640259
