0,142.810073853
1,166.896514893
2,168.86026001
3,165.65435791
4,172.933746338
5,168.869567871
6,149.776794434
7,167.600494385
8,170.207427979
9,170.957489014
10,167.182006836
11,165.345397949
12,140.596313477
13,126.738937378
14,162.118347168
15,165.457015991
16,167.844543457
17,168.411651611
18,190.995452881
19,163.435699463
20,179.935668945
21,186.252441406
22,180.23425293
23,180.433990479
24,147.27645874
25,133.711013794
26,171.439666748
27,172.909759521
28,173.813751221
29,173.827270508
30,149.390701294
31,163.785125732
32,167.161056519
33,163.41192627
34,160.198516846
35,171.675750732
36,198.134613037
37,179.978118896
38,167.977020264
39,166.117919922
40,166.545944214
41,162.204772949
42,185.989685059
43,180.909729004
44,181.684631348
45,170.848876953
46,177.356292725
47,173.906616211
48,146.143280029
49,143.58102417
50,187.664276123
51,184.090057373
52,183.668670654
53,183.055389404
54,213.750549316
55,203.787506104
56,163.38269043
57,162.134994507
58,164.391769409
59,163.407867432
60,170.28012085
61,197.230194092
62,168.316040039
63,165.677322388
64,164.530822754
65,161.111480713
66,153.730224609
67,200.111053467
68,169.105804443
69,158.800430298
70,141.603240967
71,160.210632324
72,141.273223877
73,161.625320435
74,197.314880371
75,189.839447021
76,192.984191895
77,190.566253662
78,156.115600586
79,162.796051025
80,163.562133789
81,157.911880493
82,153.449035645
83,154.692276001
