0,114.337409973
1,119.995407104
2,127.695709229
3,126.727233887
4,120.882469177
5,120.201248169
6,100.267181396
7,119.977272034
8,118.670822144
9,116.821083069
10,115.35861969
11,115.921730042
12,95.7421417236
13,99.1543426514
14,100.100067139
15,99.0892333984
16,104.091072083
17,104.827552795
18,107.649185181
19,118.13495636
20,121.880996704
21,128.423065186
22,123.046707153
23,122.589447021
24,103.418113708
25,115.960372925
26,127.788825989
27,134.851715088
28,125.418319702
29,124.519073486
30,111.156356812
31,128.000030518
32,125.138832092
33,119.57800293
34,118.360198975
35,118.457649231
36,102.286590576
37,110.404647827
38,109.819122314
39,109.065872192
40,107.727798462
41,110.50062561
42,109.416481018
43,128.864624023
44,130.875183105
45,124.66204834
46,125.837158203
47,125.591529846
48,125.407058716
49,118.130630493
50,110.052589417
51,107.065498352
52,107.342468262
53,109.460525513
54,109.273452759
55,110.263916016
56,108.311752319
57,105.99647522
58,112.134117126
59,112.564727783
60,110.254196167
61,116.875762939
62,119.039306641
63,117.23815918
64,113.895118713
65,114.651054382
66,113.975494385
67,131.697921753
68,127.88659668
69,124.368133545
70,126.171295166
71,126.839271545
72,117.778678894
73,108.252128601
74,107.894615173
75,106.028266907
76,108.624298096
77,109.472915649
78,103.102905273
79,117.49811554
80,111.403739929
81,124.919433594
82,121.51940918
83,120.581428528
