0,103.605514526
1,105.231742859
2,100.175239563
3,100.675521851
4,96.8939208984
5,96.1461257935
6,101.023269653
7,107.751983643
8,101.722167969
9,101.332000732
10,103.632705688
11,99.3136062622
12,102.822013855
13,111.88923645
14,102.80657196
15,101.829574585
16,102.035896301
17,100.46762085
18,106.680557251
19,105.218536377
20,109.314872742
21,107.561988831
22,106.798103333
23,110.64201355
24,102.183601379
25,100.331542969
26,101.982475281
27,99.1317672729
28,102.088058472
29,104.320617676
30,99.7518539429
31,100.028968811
32,102.28150177
33,104.966812134
34,108.008537292
35,102.49066925
36,82.0613861084
37,90.4968032837
38,95.0165176392
39,92.3947906494
40,95.8092727661
41,96.4124832153
42,109.192726135
43,108.286140442
44,110.218803406
45,107.100280762
46,105.5598526
47,102.405654907
48,107.415771484
49,102.761734009
50,104.665611267
51,102.434173584
52,100.092552185
53,103.280181885
54,96.8893051147
55,98.1205444336
56,104.888824463
57,105.159568787
58,102.063537598
59,101.800552368
60,103.122817993
61,96.9670410156
62,101.941429138
63,100.833015442
64,97.2822570801
65,99.9619674683
66,103.822891235
67,103.031578064
68,109.199996948
69,105.083358765
70,103.27230835
71,106.954551697
72,97.4387207031
73,101.220291138
74,103.534446716
75,103.431037903
76,102.607795715
77,101.537025452
78,100.850578308
79,91.6637954712
80,98.9245376587
81,100.498329163
82,99.4512405396
83,97.5790557861
