0,108.194229126
1,118.20778656
2,127.125465393
3,127.618972778
4,121.74016571
5,115.487945557
6,112.055702209
7,113.795272827
8,118.482093811
9,114.432380676
10,113.669235229
11,113.501052856
12,114.254768372
13,118.232048035
14,126.188499451
15,128.503875732
16,122.521903992
17,118.466949463
18,108.962089539
19,107.938110352
20,110.706314087
21,108.188484192
22,107.492904663
23,107.380485535
24,106.461288452
25,119.764137268
26,126.195899963
27,126.182106018
28,120.729454041
29,113.275230408
30,109.887023926
31,109.166320801
32,117.674125671
33,114.713569641
34,111.16796875
35,111.162406921
36,108.635719299
37,112.433898926
38,121.623130798
39,123.486160278
40,118.320289612
41,114.150062561
42,111.560470581
43,112.227638245
44,113.185585022
45,113.146385193
46,111.290206909
47,110.528190613
48,103.609222412
49,107.155845642
50,117.486701965
51,118.58000946
52,114.782073975
53,110.992622375
54,109.898544312
55,111.910484314
56,110.221511841
57,112.824775696
58,110.787452698
59,110.536827087
60,100.897392273
61,100.932975769
62,106.319297791
63,105.332710266
64,105.684867859
65,105.682098389
66,120.109069824
67,119.481864929
68,115.153320312
69,111.08644104
70,109.280166626
71,108.633857727
72,116.457107544
73,123.202720642
74,124.335845947
75,122.176589966
76,118.336280823
77,114.805480957
78,106.009490967
79,105.64982605
80,114.869194031
81,112.081207275
82,111.120925903
83,113.491127014
