0,103.479156494
1,105.982971191
2,101.04120636
3,99.7475128174
4,95.6341705322
5,94.3638763428
6,104.76651001
7,110.578811646
8,104.554229736
9,102.490539551
10,103.772735596
11,99.8300247192
12,105.193809509
13,113.947387695
14,105.250907898
15,102.579368591
16,101.443870544
17,98.2067642212
18,107.739616394
19,106.300743103
20,111.608154297
21,109.153808594
22,107.12361145
23,109.436218262
24,105.726417542
25,103.677947998
26,103.031272888
27,98.3607025146
28,99.7497406006
29,101.107681274
30,104.147491455
31,102.291793823
32,104.134300232
33,105.457458496
34,106.785972595
35,102.972602844
36,94.5824584961
37,92.9939346313
38,93.8438034058
39,87.9810943604
40,88.8450088501
41,90.2016830444
42,111.856590271
43,111.494262695
44,113.250473022
45,108.642555237
46,108.00969696
47,104.736930847
48,109.208816528
49,105.848838806
50,107.02911377
51,104.263771057
52,103.578865051
53,103.256134033
54,101.582145691
55,100.969154358
56,106.442184448
57,104.554878235
58,102.275352478
59,100.066230774
60,105.620849609
61,100.384933472
62,103.784446716
63,102.744087219
64,98.1645736694
65,98.6934356689
66,106.047065735
67,104.977325439
68,112.142784119
69,107.200431824
70,105.341453552
71,105.676353455
72,101.005187988
73,102.86164093
74,104.836334229
75,102.554039001
76,102.5912323
77,101.911437988
78,105.062416077
79,98.7546310425
80,101.484153748
81,100.540870667
82,100.784729004
83,97.9051742554
