0,53.3904647827
1,56.4464263916
2,59.2724304199
3,59.5862426758
4,59.1026687622
5,59.6438217163
6,65.4285888672
7,66.1728973389
8,67.0208053589
9,66.492515564
10,66.7353744507
11,65.2528610229
12,55.3352737427
13,55.631942749
14,58.7299499512
15,60.0757141113
16,60.5572357178
17,63.3221969604
18,61.3014984131
19,61.9555511475
20,62.4170608521
21,62.222114563
22,61.8410873413
23,61.81275177
24,55.5368118286
25,58.3349227905
26,62.0132064819
27,62.237121582
28,61.7014160156
29,61.5495910645
30,62.0152664185
31,60.9824752808
32,63.2599334717
33,63.3442382812
34,61.8719940186
35,62.4252471924
36,56.1446914673
37,54.9319152832
38,59.4427490234
39,59.4589538574
40,60.1236343384
41,59.9096069336
42,61.7269973755
43,63.9783706665
44,66.5924987793
45,67.5662307739
46,66.2087402344
47,65.1467437744
48,59.0640182495
49,57.013923645
50,60.028213501
51,60.2476272583
52,60.1406173706
53,60.8072128296
54,62.1181030273
55,61.9755706787
56,64.9022216797
57,65.024520874
58,64.4137191772
59,64.0664291382
60,62.7164230347
61,60.3087768555
62,61.5055236816
63,60.8484802246
64,59.3469772339
65,59.9942703247
66,64.8601989746
67,66.5882949829
68,68.0765686035
69,67.9436416626
70,66.2596664429
71,65.3066711426
72,54.3907394409
73,55.8842697144
74,59.4978408813
75,61.3743972778
76,61.3204803467
77,61.3733444214
78,56.5665283203
79,57.9039840698
80,60.7722167969
81,61.5687713623
82,61.8027038574
83,62.6178512573
