0,100.041297913
1,98.2019195557
2,95.9644546509
3,97.3063201904
4,97.4852828979
5,97.9599533081
6,107.563331604
7,103.277671814
8,101.043624878
9,101.510826111
10,103.703384399
11,104.647087097
12,106.945320129
13,105.159744263
14,105.28062439
15,103.811271667
16,104.010437012
17,104.093475342
18,101.80834198
19,108.270484924
20,107.799415588
21,101.35660553
22,103.023750305
23,104.201316833
24,105.143745422
25,100.689956665
26,98.1164093018
27,98.2706985474
28,98.6360092163
29,99.3329315186
30,100.703948975
31,100.620140076
32,101.295097351
33,100.216384888
34,101.715057373
35,102.651557922
36,94.38646698
37,92.7883453369
38,90.1100616455
39,88.7598495483
40,90.7496414185
41,93.1272201538
42,112.204093933
43,110.596076965
44,107.13671875
45,102.771110535
46,104.81754303
47,105.699539185
48,107.959259033
49,104.586700439
50,103.886131287
51,106.557632446
52,105.549377441
53,104.811256409
54,100.774513245
55,103.28578186
56,101.201728821
57,96.5632095337
58,99.4444961548
59,101.225028992
60,102.419563293
61,101.158782959
62,101.41002655
63,102.021247864
64,101.339050293
65,101.108146667
66,103.780029297
67,109.809127808
68,105.494018555
69,100.030235291
70,102.028083801
71,103.451637268
72,101.061828613
73,101.326072693
74,103.842247009
75,103.126708984
76,102.42024231
77,102.311332703
78,103.48903656
79,99.6621017456
80,101.782493591
81,96.8041152954
82,98.7239379883
83,100.037818909
