0,154.86895752
1,164.682647705
2,164.370315552
3,164.562469482
4,169.399795532
5,164.290542603
6,183.547271729
7,187.534011841
8,187.67829895
9,184.134094238
10,189.076171875
11,184.037979126
12,153.767700195
13,173.852355957
14,168.611679077
15,173.851699829
16,177.714660645
17,172.325881958
18,177.906509399
19,180.779632568
20,178.101333618
21,179.066619873
22,190.61706543
23,192.292480469
24,156.530380249
25,172.319976807
26,171.283828735
27,179.660476685
28,178.821899414
29,178.850463867
30,179.720794678
31,187.725067139
32,180.088180542
33,187.534713745
34,186.512802124
35,183.653625488
36,175.239562988
37,159.677993774
38,156.960021973
39,161.689300537
40,166.609619141
41,166.280151367
42,185.63092041
43,208.254760742
44,206.24105835
45,189.332168579
46,197.149658203
47,198.314880371
48,165.727996826
49,177.217193604
50,176.123245239
51,176.124160767
52,175.221298218
53,169.734558105
54,194.270324707
55,208.742248535
56,209.121749878
57,206.446075439
58,201.57989502
59,201.958251953
60,201.938568115
61,180.533355713
62,179.609100342
63,179.302841187
64,174.944412231
65,173.258544922
66,187.162414551
67,193.269210815
68,188.067810059
69,194.104598999
70,195.505950928
71,193.327163696
72,149.190628052
73,199.249282837
74,192.522796631
75,193.923919678
76,189.646438599
77,187.651229858
78,180.031417847
79,159.413696289
80,167.68196106
81,169.74029541
82,174.466537476
83,174.504516602
