0,63.516494751
1,63.8667831421
2,61.6911621094
3,59.5478897095
4,60.0929794312
5,61.7453765869
6,64.793510437
7,65.8279190063
8,65.0736846924
9,62.8982696533
10,63.5642776489
11,64.9038162231
12,61.5034790039
13,61.5092315674
14,60.176612854
15,57.7810058594
16,59.4608840942
17,61.4093093872
18,62.6494064331
19,62.8447647095
20,61.8409957886
21,60.350769043
22,61.5203170776
23,63.2220230103
24,62.9236602783
25,64.8831558228
26,63.9718475342
27,62.6586074829
28,63.0465316772
29,64.1407470703
30,63.2128067017
31,64.5918045044
32,65.1533966064
33,62.9033355713
34,63.6039581299
35,64.6825942993
36,61.4799194336
37,63.810798645
38,62.5654220581
39,59.7353057861
40,60.1238937378
41,61.7288665771
42,64.2722244263
43,66.2029876709
44,66.1238632202
45,64.7046432495
46,65.1825180054
47,66.1069946289
48,63.3763656616
49,63.7032165527
50,61.6131973267
51,59.5551834106
52,59.8673171997
53,61.418800354
54,62.9950561523
55,64.993309021
56,64.2747879028
57,62.3977737427
58,63.3740158081
59,64.7408752441
60,64.6179885864
61,65.902923584
62,63.813041687
63,61.3661193848
64,60.9522171021
65,62.2951660156
66,65.0101623535
67,66.6871261597
68,66.5617141724
69,64.7547988892
70,65.273109436
71,66.2656402588
72,61.3212051392
73,62.4441223145
74,61.2768249512
75,59.669883728
76,60.2407302856
77,61.9579467773
78,61.5742721558
79,62.2101516724
80,62.1594314575
81,59.6572036743
82,60.9205932617
83,62.6420669556
