0,107.210136414
1,117.736732483
2,124.917060852
3,122.885154724
4,121.002334595
5,114.69744873
6,110.206184387
7,113.239456177
8,118.601081848
9,113.314056396
10,111.603034973
11,111.528045654
12,112.337150574
13,117.047866821
14,124.575218201
15,124.508201599
16,121.504653931
17,117.922866821
18,106.741455078
19,106.672912598
20,110.690231323
21,107.944908142
22,106.328788757
23,107.422515869
24,103.612457275
25,119.434829712
26,124.919219971
27,125.102249146
28,122.21131897
29,113.306785583
30,107.76700592
31,107.965637207
32,117.818351746
33,113.904823303
34,111.812675476
35,112.410064697
36,106.344444275
37,111.976463318
38,121.907043457
39,119.931846619
40,117.187240601
41,115.274856567
42,109.635162354
43,111.45791626
44,113.130081177
45,114.094299316
46,114.782012939
47,113.236244202
48,100.14263916
49,106.29649353
50,117.843467712
51,115.136062622
52,115.425285339
53,111.83506012
54,107.411827087
55,111.275215149
56,109.656829834
57,113.905288696
58,111.309608459
59,109.891868591
60,96.9558639526
61,98.7684402466
62,107.295593262
63,105.444854736
64,105.09803009
65,105.617202759
66,117.815193176
67,119.7032547
68,114.159042358
69,111.29460907
70,109.831291199
71,112.218307495
72,114.391365051
73,121.672599792
74,124.461395264
75,119.195762634
76,115.775123596
77,113.359771729
78,103.576454163
79,105.145370483
80,115.082809448
81,113.296325684
82,110.387954712
83,111.245635986
