0,104.01914978
1,103.470443726
2,112.662757874
3,105.071968079
4,106.412605286
5,108.625022888
6,112.819641113
7,109.488807678
8,117.265815735
9,113.900535583
10,115.983879089
11,113.222824097
12,109.152893066
13,114.444526672
14,111.261833191
15,108.246543884
16,108.685752869
17,111.779701233
18,120.087142944
19,125.519203186
20,122.932228088
21,123.160057068
22,116.95740509
23,119.067398071
24,104.278923035
25,105.447937012
26,112.630134583
27,107.962936401
28,108.273490906
29,112.629478455
30,109.829704285
31,113.544784546
32,122.373191833
33,116.503997803
34,116.012748718
35,113.894439697
36,114.702857971
37,114.851455688
38,114.872650146
39,108.440261841
40,108.687034607
41,107.555114746
42,117.135253906
43,117.659248352
44,122.950721741
45,120.10206604
46,118.701629639
47,120.53768158
48,113.198738098
49,114.948425293
50,117.54788208
51,110.256919861
52,109.093864441
53,107.794387817
54,119.604286194
55,118.638031006
56,117.459121704
57,115.134338379
58,117.192741394
59,118.810569763
60,120.490020752
61,114.184173584
62,115.88419342
63,110.222160339
64,106.058708191
65,105.95324707
66,114.327270508
67,112.926483154
68,131.07244873
69,124.233848572
70,120.27381897
71,119.188819885
72,109.94354248
73,108.365882874
74,110.621879578
75,107.843704224
76,110.868690491
77,111.239135742
78,111.109855652
79,117.501739502
80,119.698745728
81,113.06212616
82,112.976470947
83,115.321754456
