0,142.691131592
1,158.810577393
2,167.570022583
3,165.311660767
4,163.754684448
5,156.398956299
6,177.541107178
7,158.034637451
8,180.656005859
9,169.653015137
10,172.109375
11,169.52180481
12,152.605407715
13,139.5990448
14,159.916427612
15,157.478042603
16,156.176742554
17,159.169235229
18,168.535339355
19,191.504592896
20,193.640640259
21,184.35760498
22,176.700439453
23,177.398620605
24,147.686920166
25,140.301269531
26,161.276306152
27,155.283248901
28,154.106628418
29,160.618942261
30,158.048217773
31,148.964309692
32,172.189712524
33,166.570587158
34,170.074127197
35,170.747970581
36,165.260543823
37,175.180603027
38,162.301712036
39,157.299453735
40,158.014602661
41,161.37928772
42,180.015838623
43,189.36390686
44,203.032913208
45,197.138977051
46,193.941558838
47,186.404006958
48,158.593521118
49,146.738021851
50,164.652267456
51,159.896713257
52,160.635009766
53,154.972213745
54,172.463943481
55,171.301101685
56,185.536743164
57,185.849746704
58,184.312698364
59,183.290802002
60,190.314529419
61,175.888290405
62,177.177856445
63,164.384796143
64,163.348876953
65,167.069702148
66,174.712478638
67,158.552536011
68,185.346908569
69,185.088226318
70,181.222381592
71,180.718414307
72,149.199645996
73,160.873641968
74,200.97227478
75,187.150100708
76,185.628601074
77,186.013153076
78,177.580230713
79,183.665298462
80,166.386657715
81,162.860168457
82,167.78352356
83,163.209274292
