0,94.6098937988
1,96.9764633179
2,117.589302063
3,115.113090515
4,113.495063782
5,110.122566223
6,107.699829102
7,111.938018799
8,113.852531433
9,113.167190552
10,115.167617798
11,113.573883057
12,100.394699097
13,109.780899048
14,106.485321045
15,103.396354675
16,103.265693665
17,108.468841553
18,119.461883545
19,120.556282043
20,113.06930542
21,115.278526306
22,113.605903625
23,116.590362549
24,105.212684631
25,112.058334351
26,120.684547424
27,122.388534546
28,125.082611084
29,128.532501221
30,99.9678726196
31,117.091262817
32,126.968505859
33,122.115699768
34,119.199325562
35,118.394340515
36,107.733283997
37,116.236747742
38,117.270141602
39,115.924819946
40,115.44657135
41,115.522483826
42,111.338005066
43,121.916519165
44,128.734832764
45,128.291870117
46,119.960823059
47,125.819732666
48,113.692344666
49,109.909675598
50,112.094787598
51,110.450164795
52,109.95224762
53,109.653388977
54,125.952964783
55,125.04119873
56,110.375389099
57,106.442687988
58,109.930549622
59,118.730682373
60,110.971405029
61,113.154975891
62,120.663238525
63,116.942581177
64,114.295127869
65,113.339042664
66,109.93397522
67,103.639137268
68,120.344779968
69,122.881515503
70,115.93421936
71,118.310554504
72,112.040245056
73,102.071594238
74,109.332794189
75,104.378837585
76,108.041809082
77,108.520507812
78,103.221206665
79,114.240661621
80,122.189208984
81,114.716781616
82,115.2421875
83,115.159194946
